source_unit_id,work,chapter,verse_or_page,pdf_page,exact_quote,nearby_context,atomic_facts,atomic_fact_count,atomic_fact_records,current_question_ids,presentation_count,distinct_cognitive_operations,coverage_status,coverage_basis,coverage_scope,semantic_coverage_verified,explanation,historical_fact_ids,historical_fact_count,ocr_support,ocr_issue,context_boundary,review_flags,requires_visual_review,visual_review_status
PR42-P045-P005-S001,Profetas y Reyes,42,"PR42, p. 45, párrafo 5",45,"Estando aún en los labios del rey la jactanciosa pregunta, una voz del cielo anunció que había llegado el tiempo señalado por Dios para el castigo.","Anterior: Un año después de haber recibido la advertencia, mientras Nabucodonosor andaba en su palacio y pensaba con orgullo en su poder como gobernante y en sus éxitos como constructor, exclamó: “¿No es ésta la gran Babilonia, que yo edifiqué para casa del reino, con la fuerza de mi poder, y para gloria de mi grandeza?” Posterior: En sus oídos cayó la orden de Jehová: “A ti dicen, rey Nabucodonosor; el reino es traspasado de ti: y de entre los hombres te echan, y con las bestias del campo será tu morada, y como a los bueyes te apacentarán: y siete tiempos pasarán sobre ti, hasta que conozcas que el Altísimo se enseñorea en el reino de los hombres, y a quien él quisiere lo da.”","[""Estando aún en los labios del rey la jactanciosa pregunta, una voz del cielo anunció que había llegado el tiempo señalado por Dios para el castigo.""]",1,"[{""atomic_fact_id"": ""PR42-P045-P005-S001-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR42-AUTH-0046"", ""PR42-V11-WAVE-034"", ""PR42-V11-WAVE-075"", ""V16-R2-PR42-W4-124""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR42-P045-P005-S001"", ""semantic_coverage_verified"": false, ""text"": ""Estando aún en los labios del rey la jactanciosa pregunta, una voz del cielo anunció que había llegado el tiempo señalado por Dios para el castigo.""}]","[""PR42-AUTH-0046"", ""PR42-V11-WAVE-034"", ""PR42-V11-WAVE-075"", ""V16-R2-PR42-W4-124""]",4,"[""contextual_meaning"", ""narrative_order"", ""prophetic_detail""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 4 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.",[],0,True,,UNIT,[],False,NOT_REQUIRED
PR42-P045-P005-S002,Profetas y Reyes,42,"PR42, p. 45, párrafo 5",45,"En sus oídos cayó la orden de Jehová: “A ti dicen, rey Nabucodonosor; el reino es traspasado de ti: y de entre los hombres te echan, y con las bestias del campo será tu morada, y como a los bueyes te apacentarán: y siete tiempos pasarán sobre ti, hasta que conozcas que el Altísimo se enseñorea en el reino de los hombres, y a quien él quisiere lo da.”","Anterior: Estando aún en los labios del rey la jactanciosa pregunta, una voz del cielo anunció que había llegado el tiempo señalado por Dios para el castigo. Posterior: En un momento le fué quitada la razón que Dios le había dado; el juicio que el rey consideraba perfecto, la sabiduría de la cual se enorgullecía, desaparecieron y se vió que el que antes era gobernante poderoso estaba loco.","[""En sus oídos cayó la orden de Jehová: “A ti dicen, rey Nabucodonosor"", ""el reino es traspasado de ti: y de entre los hombres te echan, y con las bestias del campo será tu morada, y como a los bueyes te apacentarán: y siete tiempos pasarán sobre ti, hasta que conozcas que el Altísimo se enseñorea en el reino de los hombres, y a quien él quisiere lo da.”""]",2,"[{""atomic_fact_id"": ""PR42-P045-P005-S002-F01"", ""coverage_basis"": ""SOURCE_UNIT_ID_LINK_ONLY"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED_MERGED"", ""current_question_ids"": [], ""is_atomic"": true, ""parent_source_unit_id"": ""PR42-P045-P005-S002"", ""semantic_coverage_verified"": false, ""text"": ""En sus oídos cayó la orden de Jehová: “A ti dicen, rey Nabucodonosor""}, {""atomic_fact_id"": ""PR42-P045-P005-S002-F02"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR42-V11-WAVE-036""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR42-P045-P005-S002"", ""semantic_coverage_verified"": false, ""text"": ""el reino es traspasado de ti: y de entre los hombres te echan, y con las bestias del campo será tu morada, y como a los bueyes te apacentarán: y siete tiempos pasarán sobre ti, hasta que conozcas que el Altísimo se enseñorea en el reino de los hombres, y a quien él quisiere lo da.”""}]","[""PR42-AUTH-0047"", ""PR42-V11-WAVE-036"", ""V16-R2-PR42-W4-125""]",3,"[""cause_consequence"", ""contextual_meaning"", ""prophetic_detail""]",COVERED_MERGED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,La unidad padre contiene 2 hechos atómicos expuestos como hijos estables. Las presentaciones se enlazan al source_unit_id padre; ese enlace no constituye verificación semántica por hecho y requiere revisión visual.,[],0,True,,UNIT,"[""ATOMIC_SPLIT_HEURISTIC""]",True,REVIEW_REQUIRED
PR42-P045-P006-S001,Profetas y Reyes,42,"PR42, p. 45, párrafo 6",45,"En un momento le fué quitada la razón que Dios le había dado; el juicio que el rey consideraba perfecto, la sabiduría de la cual se enorgullecía, desaparecieron y se vió que el que antes era gobernante poderoso estaba loco.","Anterior: En sus oídos cayó la orden de Jehová: “A ti dicen, rey Nabucodonosor; el reino es traspasado de ti: y de entre los hombres te echan, y con las bestias del campo será tu morada, y como a los bueyes te apacentarán: y siete tiempos pasarán sobre ti, hasta que conozcas que el Altísimo se enseñorea en el reino de los hombres, y a quien él quisiere lo da.” Posterior: Su mano ya no podía empuñar el cetro.","[""En un momento le fué quitada la razón que Dios le había dado"", ""el juicio que el rey consideraba perfecto, la sabiduría de la cual se enorgullecía, desaparecieron y se vió que el que antes era gobernante poderoso estaba loco.""]",2,"[{""atomic_fact_id"": ""PR42-P045-P006-S001-F01"", ""coverage_basis"": ""SOURCE_UNIT_ID_LINK_ONLY"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED_MERGED"", ""current_question_ids"": [], ""is_atomic"": true, ""parent_source_unit_id"": ""PR42-P045-P006-S001"", ""semantic_coverage_verified"": false, ""text"": ""En un momento le fué quitada la razón que Dios le había dado""}, {""atomic_fact_id"": ""PR42-P045-P006-S001-F02"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR42-AUTH-0048"", ""PR42-V11-WAVE-023"", ""V16-R2-PR42-W4-126""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR42-P045-P006-S001"", ""semantic_coverage_verified"": false, ""text"": ""el juicio que el rey consideraba perfecto, la sabiduría de la cual se enorgullecía, desaparecieron y se vió que el que antes era gobernante poderoso estaba loco.""}]","[""PR42-AUTH-0048"", ""PR42-V11-WAVE-023"", ""PR42-V11-WAVE-066"", ""PR42-V11-WAVE-078"", ""V16-R2-PR42-W4-126""]",5,"[""cause_consequence"", ""comparison"", ""contextual_meaning"", ""factual_recall""]",COVERED_MERGED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,La unidad padre contiene 2 hechos atómicos expuestos como hijos estables. Las presentaciones se enlazan al source_unit_id padre; ese enlace no constituye verificación semántica por hecho y requiere revisión visual.,[],0,True,,UNIT,"[""ATOMIC_SPLIT_HEURISTIC""]",True,REVIEW_REQUIRED
PR42-P045-P006-S002,Profetas y Reyes,42,"PR42, p. 45, párrafo 6",45,Su mano ya no podía empuñar el cetro.,"Anterior: En un momento le fué quitada la razón que Dios le había dado; el juicio que el rey consideraba perfecto, la sabiduría de la cual se enorgullecía, desaparecieron y se vió que el que antes era gobernante poderoso estaba loco. Posterior: Los mensajes de advertencia habían sido despreciados; y ahora, despojado del poder que su Creador le había dado, y ahuyentado de entre los hombres, Nabucodonosor “comía hierba como los bueyes, y su cuerpo se bañaba con el rocío del cielo, hasta que su pelo creció como de águila, y sus uñas como de aves.”","[""Su mano ya no podía empuñar el cetro.""]",1,"[{""atomic_fact_id"": ""PR42-P045-P006-S002-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR42-AUTH-0049"", ""PR42-V11-WAVE-037"", ""V16-R2-PR42-W4-127""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR42-P045-P006-S002"", ""semantic_coverage_verified"": false, ""text"": ""Su mano ya no podía empuñar el cetro.""}]","[""PR42-AUTH-0049"", ""PR42-V11-WAVE-037"", ""V16-R2-PR42-W4-127""]",3,"[""cause_consequence"", ""contextual_meaning"", ""identification""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 3 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.",[],0,True,,UNIT,[],False,NOT_REQUIRED
PR42-P045-P006-S003,Profetas y Reyes,42,"PR42, p. 45, párrafo 6",45,"Los mensajes de advertencia habían sido despreciados; y ahora, despojado del poder que su Creador le había dado, y ahuyentado de entre los hombres, Nabucodonosor “comía hierba como los bueyes, y su cuerpo se bañaba con el rocío del cielo, hasta que su pelo creció como de águila, y sus uñas como de aves.”","Anterior: Su mano ya no podía empuñar el cetro. Posterior: Durante siete años, Nabucodonosor fué el asombro de todos sus súbditos; durante siete años fué humillado delante de todo el mundo.","[""Los mensajes de advertencia habían sido despreciados"", ""y ahora, despojado del poder que su Creador le había dado, y ahuyentado de entre los hombres, Nabucodonosor “comía hierba como los bueyes, y su cuerpo se bañaba con el rocío del cielo, hasta que su pelo creció como de águila, y sus uñas como de aves.”""]",2,"[{""atomic_fact_id"": ""PR42-P045-P006-S003-F01"", ""coverage_basis"": ""SOURCE_UNIT_ID_LINK_ONLY"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED_MERGED"", ""current_question_ids"": [], ""is_atomic"": true, ""parent_source_unit_id"": ""PR42-P045-P006-S003"", ""semantic_coverage_verified"": false, ""text"": ""Los mensajes de advertencia habían sido despreciados""}, {""atomic_fact_id"": ""PR42-P045-P006-S003-F02"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR42-AUTH-0050"", ""PR42-V11-WAVE-024"", ""V16-R2-PR42-W4-128""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR42-P045-P006-S003"", ""semantic_coverage_verified"": false, ""text"": ""y ahora, despojado del poder que su Creador le había dado, y ahuyentado de entre los hombres, Nabucodonosor “comía hierba como los bueyes, y su cuerpo se bañaba con el rocío del cielo, hasta que su pelo creció como de águila, y sus uñas como de aves.”""}]","[""PR42-AUTH-0050"", ""PR42-V11-WAVE-024"", ""PR42-V11-WAVE-038"", ""PR42-V11-WAVE-081"", ""PR42-V11-WAVE-082"", ""V16-R2-PR42-W4-128""]",6,"[""cause_consequence"", ""contextual_meaning"", ""factual_recall"", ""prophetic_detail""]",COVERED_MERGED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,La unidad padre contiene 2 hechos atómicos expuestos como hijos estables. Las presentaciones se enlazan al source_unit_id padre; ese enlace no constituye verificación semántica por hecho y requiere revisión visual.,[],0,True,,UNIT,"[""ATOMIC_SPLIT_HEURISTIC""]",True,REVIEW_REQUIRED
PR42-P046-P001-S001,Profetas y Reyes,42,"PR42, p. 46, párrafo 1",46,"Durante siete años, Nabucodonosor fué el asombro de todos sus súbditos; durante siete años fué humillado delante de todo el mundo.","Anterior: Los mensajes de advertencia habían sido despreciados; y ahora, despojado del poder que su Creador le había dado, y ahuyentado de entre los hombres, Nabucodonosor “comía hierba como los bueyes, y su cuerpo se bañaba con el rocío del cielo, hasta que su pelo creció como de águila, y sus uñas como de aves.” Posterior: Al cabo de ese tiempo, la razón le fué devuelta, y mirando con humildad hacia el Dios del cielo, reconoció en su castigo la intervención de la mano divina.","[""Durante siete años, Nabucodonosor fué el asombro de todos sus súbditos"", ""durante siete años fué humillado delante de todo el mundo.""]",2,"[{""atomic_fact_id"": ""PR42-P046-P001-S001-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR42-AUTH-0051""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR42-P046-P001-S001"", ""semantic_coverage_verified"": false, ""text"": ""Durante siete años, Nabucodonosor fué el asombro de todos sus súbditos""}, {""atomic_fact_id"": ""PR42-P046-P001-S001-F02"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR42-V11-WAVE-039""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR42-P046-P001-S001"", ""semantic_coverage_verified"": false, ""text"": ""durante siete años fué humillado delante de todo el mundo.""}]","[""PR42-AUTH-0051"", ""PR42-V11-WAVE-039""]",2,"[""prophetic_detail""]",COVERED_MERGED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,La unidad padre contiene 2 hechos atómicos expuestos como hijos estables. Las presentaciones se enlazan al source_unit_id padre; ese enlace no constituye verificación semántica por hecho y requiere revisión visual.,[],0,True,,UNIT,"[""ATOMIC_SPLIT_HEURISTIC""]",True,REVIEW_REQUIRED
PR42-P046-P001-S002,Profetas y Reyes,42,"PR42, p. 46, párrafo 1",46,"Al cabo de ese tiempo, la razón le fué devuelta, y mirando con humildad hacia el Dios del cielo, reconoció en su castigo la intervención de la mano divina.","Anterior: Durante siete años, Nabucodonosor fué el asombro de todos sus súbditos; durante siete años fué humillado delante de todo el mundo. Posterior: En una proclamación pública, confesó su culpa, y la gran misericordia de Dios al devolverle la razón.","[""Al cabo de ese tiempo, la razón le fué devuelta, y mirando con humildad hacia el Dios del cielo, reconoció en su castigo la intervención de la mano divina.""]",1,"[{""atomic_fact_id"": ""PR42-P046-P001-S002-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR42-AUTH-0052"", ""PR42-V11-WAVE-025""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR42-P046-P001-S002"", ""semantic_coverage_verified"": false, ""text"": ""Al cabo de ese tiempo, la razón le fué devuelta, y mirando con humildad hacia el Dios del cielo, reconoció en su castigo la intervención de la mano divina.""}]","[""PR42-AUTH-0052"", ""PR42-V11-WAVE-025""]",2,"[""cause_consequence""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 2 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.",[],0,True,,UNIT,[],False,NOT_REQUIRED
PR42-P046-P001-S003,Profetas y Reyes,42,"PR42, p. 46, párrafo 1",46,"En una proclamación pública, confesó su culpa, y la gran misericordia de Dios al devolverle la razón.","Anterior: Al cabo de ese tiempo, la razón le fué devuelta, y mirando con humildad hacia el Dios del cielo, reconoció en su castigo la intervención de la mano divina. Posterior: Dijo: “Mas al fin del tiempo yo Nabucodonosor alcé mis ojos al cielo, y mi sentido me fué vuelto; y bendije al Altísimo, y alabé y glorifiqué al que vive para siempre; porque su señorío es sempiterno, y su reino por todas las edades.","[""En una proclamación pública, confesó su culpa, y la gran misericordia de Dios al devolverle la razón.""]",1,"[{""atomic_fact_id"": ""PR42-P046-P001-S003-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR42-AUTH-0053"", ""PR42-V11-WAVE-035""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR42-P046-P001-S003"", ""semantic_coverage_verified"": false, ""text"": ""En una proclamación pública, confesó su culpa, y la gran misericordia de Dios al devolverle la razón.""}]","[""PR42-AUTH-0053"", ""PR42-V11-WAVE-035""]",2,"[""cause_consequence"", ""principle""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 2 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.",[],0,True,,UNIT,[],False,NOT_REQUIRED
PR42-P046-P001-S004,Profetas y Reyes,42,"PR42, p. 46, párrafo 1",46,"Dijo: “Mas al fin del tiempo yo Nabucodonosor alcé mis ojos al cielo, y mi sentido me fué vuelto; y bendije al Altísimo, y alabé y glorifiqué al que vive para siempre; porque su señorío es sempiterno, y su reino por todas las edades.","Anterior: En una proclamación pública, confesó su culpa, y la gran misericordia de Dios al devolverle la razón. Posterior: Y todos los moradores de la tierra por nada son contados: y en el ejército del cielo, y en los habitantes de la tierra, hace según su voluntad: ni hay quien estorbe su mano, y le diga: ¿Qué haces?","[""Dijo: “Mas al fin del tiempo yo Nabucodonosor alcé mis ojos al cielo, y mi sentido me fué vuelto"", ""y bendije al Altísimo, y alabé y glorifiqué al que vive para siempre"", ""porque su señorío es sempiterno, y su reino por todas las edades.""]",3,"[{""atomic_fact_id"": ""PR42-P046-P001-S004-F01"", ""coverage_basis"": ""SOURCE_UNIT_ID_LINK_ONLY"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED_MERGED"", ""current_question_ids"": [], ""is_atomic"": true, ""parent_source_unit_id"": ""PR42-P046-P001-S004"", ""semantic_coverage_verified"": false, ""text"": ""Dijo: “Mas al fin del tiempo yo Nabucodonosor alcé mis ojos al cielo, y mi sentido me fué vuelto""}, {""atomic_fact_id"": ""PR42-P046-P001-S004-F02"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR42-V11-WAVE-040""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR42-P046-P001-S004"", ""semantic_coverage_verified"": false, ""text"": ""y bendije al Altísimo, y alabé y glorifiqué al que vive para siempre""}, {""atomic_fact_id"": ""PR42-P046-P001-S004-F03"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR42-AUTH-0054"", ""PR42-V11-WAVE-041""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR42-P046-P001-S004"", ""semantic_coverage_verified"": false, ""text"": ""porque su señorío es sempiterno, y su reino por todas las edades.""}]","[""PR42-AUTH-0054"", ""PR42-V11-WAVE-040"", ""PR42-V11-WAVE-041""]",3,"[""narrative_order"", ""principle""]",COVERED_MERGED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,La unidad padre contiene 3 hechos atómicos expuestos como hijos estables. Las presentaciones se enlazan al source_unit_id padre; ese enlace no constituye verificación semántica por hecho y requiere revisión visual.,[],0,True,,UNIT,"[""ATOMIC_SPLIT_HEURISTIC""]",True,REVIEW_REQUIRED
PR42-P046-P001-S005,Profetas y Reyes,42,"PR42, p. 46, párrafo 1",46,"Y todos los moradores de la tierra por nada son contados: y en el ejército del cielo, y en los habitantes de la tierra, hace según su voluntad: ni hay quien estorbe su mano, y le diga: ¿Qué haces?","Anterior: Dijo: “Mas al fin del tiempo yo Nabucodonosor alcé mis ojos al cielo, y mi sentido me fué vuelto; y bendije al Altísimo, y alabé y glorifiqué al que vive para siempre; porque su señorío es sempiterno, y su reino por todas las edades. Posterior: “En el mismo tiempo mi sentido me fué vuelto, y la majestad de mi reino, mi dignidad y mi grandeza volvieron a mí, y mis gobernadores y mis grandes me buscaron; y fuí restituído a mi reino, y mayor grandeza me fué añadida.”","[""Y todos los moradores de la tierra por nada son contados: y en el ejército del cielo, y en los habitantes de la tierra, hace según su voluntad: ni hay quien estorbe su mano, y le diga: ¿Qué haces?""]",1,"[{""atomic_fact_id"": ""PR42-P046-P001-S005-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR42-AUTH-0055"", ""PR42-AUTH-0055-PV01"", ""PR42-V11-WAVE-047"", ""PR42-V11-WAVE-084"", ""PR42-V11-WAVE-085""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR42-P046-P001-S005"", ""semantic_coverage_verified"": false, ""text"": ""Y todos los moradores de la tierra por nada son contados: y en el ejército del cielo, y en los habitantes de la tierra, hace según su voluntad: ni hay quien estorbe su mano, y le diga: ¿Qué haces?""}]","[""PR42-AUTH-0055"", ""PR42-AUTH-0055-PV01"", ""PR42-V11-WAVE-047"", ""PR42-V11-WAVE-084"", ""PR42-V11-WAVE-085""]",5,"[""principle""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 5 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.",[],0,True,,UNIT,[],False,NOT_REQUIRED
PR42-P046-P002-S001,Profetas y Reyes,42,"PR42, p. 46, párrafo 2",46,"“En el mismo tiempo mi sentido me fué vuelto, y la majestad de mi reino, mi dignidad y mi grandeza volvieron a mí, y mis gobernadores y mis grandes me buscaron; y fuí restituído a mi reino, y mayor grandeza me fué añadida.”","Anterior: Y todos los moradores de la tierra por nada son contados: y en el ejército del cielo, y en los habitantes de la tierra, hace según su voluntad: ni hay quien estorbe su mano, y le diga: ¿Qué haces? Posterior: El que fuera una vez un orgulloso monarca había llegado a ser humilde hijo de Dios; el gobernante tiránico e intolerante, era un rey sabio y compasivo.","[""“En el mismo tiempo mi sentido me fué vuelto, y la majestad de mi reino, mi dignidad y mi grandeza volvieron a mí, y mis gobernadores y mis grandes me buscaron"", ""y fuí restituído a mi reino, y mayor grandeza me fué añadida.”""]",2,"[{""atomic_fact_id"": ""PR42-P046-P002-S001-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR42-AUTH-0056"", ""PR42-AUTH-0056-PV01"", ""V13-R2-PR42-C12-008""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR42-P046-P002-S001"", ""semantic_coverage_verified"": false, ""text"": ""“En el mismo tiempo mi sentido me fué vuelto, y la majestad de mi reino, mi dignidad y mi grandeza volvieron a mí, y mis gobernadores y mis grandes me buscaron""}, {""atomic_fact_id"": ""PR42-P046-P002-S001-F02"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR42-V11-WAVE-042""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR42-P046-P002-S001"", ""semantic_coverage_verified"": false, ""text"": ""y fuí restituído a mi reino, y mayor grandeza me fué añadida.”""}]","[""PR42-AUTH-0056"", ""PR42-AUTH-0056-PV01"", ""PR42-V11-WAVE-042"", ""PR42-V11-WAVE-048"", ""V13-R2-PR42-C12-008""]",5,"[""cause_consequence"", ""narrative_order""]",COVERED_MERGED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,La unidad padre contiene 2 hechos atómicos expuestos como hijos estables. Las presentaciones se enlazan al source_unit_id padre; ese enlace no constituye verificación semántica por hecho y requiere revisión visual.,[],0,True,,UNIT,"[""ATOMIC_SPLIT_HEURISTIC""]",True,REVIEW_REQUIRED
PR42-P046-P003-S001,Profetas y Reyes,42,"PR42, p. 46, párrafo 3",46,"El que fuera una vez un orgulloso monarca había llegado a ser humilde hijo de Dios; el gobernante tiránico e intolerante, era un rey sabio y compasivo.","Anterior: “En el mismo tiempo mi sentido me fué vuelto, y la majestad de mi reino, mi dignidad y mi grandeza volvieron a mí, y mis gobernadores y mis grandes me buscaron; y fuí restituído a mi reino, y mayor grandeza me fué añadida.” Posterior: El que había desafiado al Dios del cielo y blasfemado contra él, reconocía ahora el poder del Altísimo, y procuraba fervorosamente promover el temor de Jehová y la felicidad de sus súbditos.","[""El que fuera una vez un orgulloso monarca había llegado a ser humilde hijo de Dios"", ""el gobernante tiránico e intolerante, era un rey sabio y compasivo.""]",2,"[{""atomic_fact_id"": ""PR42-P046-P003-S001-F01"", ""coverage_basis"": ""SOURCE_UNIT_ID_LINK_ONLY"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED_MERGED"", ""current_question_ids"": [], ""is_atomic"": true, ""parent_source_unit_id"": ""PR42-P046-P003-S001"", ""semantic_coverage_verified"": false, ""text"": ""El que fuera una vez un orgulloso monarca había llegado a ser humilde hijo de Dios""}, {""atomic_fact_id"": ""PR42-P046-P003-S001-F02"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR42-V11-WAVE-043""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR42-P046-P003-S001"", ""semantic_coverage_verified"": false, ""text"": ""el gobernante tiránico e intolerante, era un rey sabio y compasivo.""}]","[""PR42-AUTH-0057"", ""PR42-V11-WAVE-043"", ""PR42-V11-WAVE-086""]",3,"[""comparison""]",COVERED_MERGED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,La unidad padre contiene 2 hechos atómicos expuestos como hijos estables. Las presentaciones se enlazan al source_unit_id padre; ese enlace no constituye verificación semántica por hecho y requiere revisión visual.,[],0,True,,UNIT,"[""ATOMIC_SPLIT_HEURISTIC""]",True,REVIEW_REQUIRED
